GEOID,NAME,county,pct_rent_occ,pct_own_occ
25003931100,"Census Tract 9311, Berkshire County, Massachusetts",Berkshire,11.385459533607682,88.61454046639233
25003931300,"Census Tract 9313, Berkshire County, Massachusetts",Berkshire,8.333333333333332,91.66666666666666
25003931400,"Census Tract 9314, Berkshire County, Massachusetts",Berkshire,0.5578800557880056,99.442119944212
25003932200,"Census Tract 9322, Berkshire County, Massachusetts",Berkshire,7.4590163934426235,92.54098360655738
25003932300,"Census Tract 9323, Berkshire County, Massachusetts",Berkshire,26.572528883183566,73.42747111681643
25003933200,"Census Tract 9332, Berkshire County, Massachusetts",Berkshire,7.118055555555555,92.88194444444444
25003933300,"Census Tract 9333, Berkshire County, Massachusetts",Berkshire,10.889570552147239,89.11042944785275
25003933400,"Census Tract 9334, Berkshire County, Massachusetts",Berkshire,10.375494071146244,89.62450592885376
25003934200,"Census Tract 9342, Berkshire County, Massachusetts",Berkshire,18.647540983606557,81.35245901639344
25003934300,"Census Tract 9343, Berkshire County, Massachusetts",Berkshire,13.73873873873874,86.26126126126125
25003935100,"Census Tract 9351, Berkshire County, Massachusetts",Berkshire,14.003944773175542,85.99605522682445
25003935200,"Census Tract 9352, Berkshire County, Massachusetts",Berkshire,16.65886757136172,83.34113242863828
25003935300,"Census Tract 9353, Berkshire County, Massachusetts",Berkshire,42.88097886540601,57.11902113459399
25005600100,"Census Tract 6001, Bristol County, Massachusetts",Bristol,41.73684210526316,58.263157894736835
25005600202,"Census Tract 6002.02, Bristol County, Massachusetts",Bristol,12.50562303193882,87.49437696806119
25005600203,"Census Tract 6002.03, Bristol County, Massachusetts",Bristol,16.27478100507146,83.72521899492854
25005600204,"Census Tract 6002.04, Bristol County, Massachusetts",Bristol,19.130434782608695,80.8695652173913
25005610100,"Census Tract 6101, Bristol County, Massachusetts",Bristol,36.94813544792113,63.051864552078875
25005610202,"Census Tract 6102.02, Bristol County, Massachusetts",Bristol,13.63395225464191,86.36604774535809
25005610203,"Census Tract 6102.03, Bristol County, Massachusetts",Bristol,9.93091537132988,90.06908462867013
25005610204,"Census Tract 6102.04, Bristol County, Massachusetts",Bristol,38.79429360331339,61.20570639668661
25005611101,"Census Tract 6111.01, Bristol County, Massachusetts",Bristol,21,79
25005611102,"Census Tract 6111.02, Bristol County, Massachusetts",Bristol,23.856209150326798,76.1437908496732
25005611201,"Census Tract 6112.01, Bristol County, Massachusetts",Bristol,9.36093609360936,90.63906390639063
25005611202,"Census Tract 6112.02, Bristol County, Massachusetts",Bristol,9.671694764862467,90.32830523513753
25005612100,"Census Tract 6121, Bristol County, Massachusetts",Bristol,22.784057108863774,77.21594289113622
25005612201,"Census Tract 6122.01, Bristol County, Massachusetts",Bristol,35.615536537195524,64.38446346280448
25005612202,"Census Tract 6122.02, Bristol County, Massachusetts",Bristol,12.831858407079647,87.16814159292035
25005613100,"Census Tract 6131, Bristol County, Massachusetts",Bristol,25.225876400433684,74.77412359956632
25005613300,"Census Tract 6133, Bristol County, Massachusetts",Bristol,6.51862464183381,93.48137535816619
25005613400,"Census Tract 6134, Bristol County, Massachusetts",Bristol,20.056899004267425,79.94310099573258
25005613600,"Census Tract 6136, Bristol County, Massachusetts",Bristol,58.254269449715366,41.745730550284634
25005613700,"Census Tract 6137, Bristol County, Massachusetts",Bristol,52.925672113863996,47.074327886136004
25005613800,"Census Tract 6138, Bristol County, Massachusetts",Bristol,76.89684569479965,23.10315430520034
25005613901,"Census Tract 6139.01, Bristol County, Massachusetts",Bristol,67.06319702602231,32.9368029739777
25005613902,"Census Tract 6139.02, Bristol County, Massachusetts",Bristol,12.866700977869275,87.13329902213073
25005614000,"Census Tract 6140, Bristol County, Massachusetts",Bristol,69.7948717948718,30.205128205128208
25005614101,"Census Tract 6141.01, Bristol County, Massachusetts",Bristol,30.568181818181817,69.43181818181819
25005614102,"Census Tract 6141.02, Bristol County, Massachusetts",Bristol,10.393258426966293,89.60674157303372
25005615100,"Census Tract 6151, Bristol County, Massachusetts",Bristol,10.873258579680597,89.1267414203194
25005616100,"Census Tract 6161, Bristol County, Massachusetts",Bristol,2.1795989537925022,97.8204010462075
25005617101,"Census Tract 6171.01, Bristol County, Massachusetts",Bristol,5.693199789140749,94.30680021085925
25005617102,"Census Tract 6171.02, Bristol County, Massachusetts",Bristol,13.383152173913043,86.61684782608695
25005630101,"Census Tract 6301.01, Bristol County, Massachusetts",Bristol,67.55417956656346,32.44582043343654
25005630102,"Census Tract 6301.02, Bristol County, Massachusetts",Bristol,45.52882433045847,54.47117566954154
25005630201,"Census Tract 6302.01, Bristol County, Massachusetts",Bristol,1.2173913043478262,98.78260869565217
25005630202,"Census Tract 6302.02, Bristol County, Massachusetts",Bristol,12.453233564938536,87.54676643506146
25005630301,"Census Tract 6303.01, Bristol County, Massachusetts",Bristol,8.837209302325581,91.16279069767442
25005630302,"Census Tract 6303.02, Bristol County, Massachusetts",Bristol,36.43724696356275,63.56275303643725
25005630400,"Census Tract 6304, Bristol County, Massachusetts",Bristol,34.98233215547703,65.01766784452296
25005631101,"Census Tract 6311.01, Bristol County, Massachusetts",Bristol,36.105188343994314,63.89481165600569
25005631102,"Census Tract 6311.02, Bristol County, Massachusetts",Bristol,15.847598012147984,84.15240198785202
25005631200,"Census Tract 6312, Bristol County, Massachusetts",Bristol,18.792401628222525,81.20759837177748
25005631300,"Census Tract 6313, Bristol County, Massachusetts",Bristol,27.338782924613987,72.661217075386
25005631400,"Census Tract 6314, Bristol County, Massachusetts",Bristol,86.79706601466992,13.202933985330073
25005631500,"Census Tract 6315, Bristol County, Massachusetts",Bristol,50.649350649350644,49.35064935064935
25005631600,"Census Tract 6316, Bristol County, Massachusetts",Bristol,52.3879500367377,47.61204996326231
25005631700,"Census Tract 6317, Bristol County, Massachusetts",Bristol,15.819909128459313,84.18009087154068
25005631800,"Census Tract 6318, Bristol County, Massachusetts",Bristol,33.24267150196434,66.75732849803566
25005632100,"Census Tract 6321, Bristol County, Massachusetts",Bristol,12.567463377023902,87.4325366229761
25005632200,"Census Tract 6322, Bristol County, Massachusetts",Bristol,15.822222222222221,84.17777777777778
25005633100,"Census Tract 6331, Bristol County, Massachusetts",Bristol,16.29485935984481,83.70514064015518
25005633200,"Census Tract 6332, Bristol County, Massachusetts",Bristol,6.263498920086392,93.73650107991361
25005640100,"Census Tract 6401, Bristol County, Massachusetts",Bristol,26.715686274509803,73.2843137254902
25005640201,"Census Tract 6402.01, Bristol County, Massachusetts",Bristol,80.01800180018002,19.98199819981998
25005640202,"Census Tract 6402.02, Bristol County, Massachusetts",Bristol,69.37269372693727,30.627306273062732
25005640300,"Census Tract 6403, Bristol County, Massachusetts",Bristol,53.918843802112285,46.081156197887715
25005640400,"Census Tract 6404, Bristol County, Massachusetts",Bristol,57.4964639321075,42.503536067892504
25005640500,"Census Tract 6405, Bristol County, Massachusetts",Bristol,76.43417251341312,23.565827486586876
25005640600,"Census Tract 6406, Bristol County, Massachusetts",Bristol,58.44529750479847,41.55470249520153
